altitude,filtered_a,filtered_s,filtered_v,gx,gy,gz,latitude,longitude,state,temperature
1272.573,0.006,1272.713,0.024,-0.006,0.018,0.018,0,0,0,45.324
1272.573,0.006,1272.713,0.024,-0.006,0.018,0.018,0,0,0,45.324
1272.573,0.006,1272.705,0.02,0.002,0.02,0.018,0,0,0,45.321
1272.573,0.006,1272.705,0.02,0.002,0.02,0.018,0,0,0,45.321
1272.573,0.006,1272.705,0.02,0.002,0.02,0.018,0,0,0,45.321
1272.587,0.005,1272.699,0.018,-0.003,0.018,0.018,0,0,0,45.318
1272.587,0.005,1272.699,0.018,-0.003,0.018,0.018,0,0,0,45.318
1272.585,0.005,1272.693,0.016,-0.002,0.018,0.018,0,0,0,45.327
1272.585,0.005,1272.693,0.016,-0.002,0.018,0.018,0,0,0,45.327
1272.585,0.005,1272.687,0.014,-0.002,0.019,0.018,0,0,0,45.318
1272.585,0.005,1272.687,0.014,-0.002,0.019,0.018,0,0,0,45.318
1272.572,0.004,1272.681,0.012,-0.002,0.018,0.018,0,0,0,45.324
1272.572,0.004,1272.681,0.012,-0.002,0.018,0.018,0,0,0,45.324
1272.572,0.004,1272.674,0.01,-0.002,0.019,0.018,0,0,0,45.324
1272.572,0.004,1272.674,0.01,-0.002,0.019,0.018,0,0,0,45.324
1272.562,0.004,1272.668,0.007,-0.003,0.018,0.018,0,0,0,45.327
1272.562,0.004,1272.668,0.007,-0.003,0.018,0.018,0,0,0,45.327
1272.568,0.003,1272.662,0.006,0.003,0.019,0.017,0,0,0,45.321
1272.568,0.003,1272.662,0.006,0.003,0.019,0.017,0,0,0,45.321
1272.587,0.003,1272.658,0.005,-0.004,0.019,0.017,0,0,0,45.333
1272.587,0.003,1272.658,0.005,-0.004,0.019,0.017,0,0,0,45.333
1272.587,0.003,1272.655,0.004,-0.007,0.02,0.018,0,0,0,45.333
1272.587,0.003,1272.655,0.004,-0.007,0.02,0.018,0,0,0,45.333
1272.587,0.003,1272.655,0.004,-0.007,0.02,0.018,0,0,0,45.333
1272.585,0.003,1272.651,0.003,0.004,0.018,0.017,0,0,0,45.351
1272.585,0.003,1272.651,0.003,0.004,0.018,0.017,0,0,0,45.351
1272.556,0.003,1272.646,0.002,0.001,0.02,0.017,0,0,0,45.342
1272.556,0.003,1272.646,0.002,0.001,0.02,0.017,0,0,0,45.342
1272.557,0.003,1272.64,0,-0.006,0.021,0.018,0,0,0,45.333
1272.557,0.003,1272.64,0,-0.006,0.021,0.018,0,0,0,45.333
1272.557,0.003,1272.635,-0.001,0,0.018,0.017,0,0,0,45.345
1272.557,0.003,1272.635,-0.001,0,0.018,0.017,0,0,0,45.345
1272.675,0.004,1272.641,0.003,0,0.018,0.018,0,0,0,45.339
1272.675,0.004,1272.641,0.003,0,0.018,0.018,0,0,0,45.339
1272.662,0.005,1272.645,0.006,-0.007,0.02,0.018,0,0,0,45.339
1272.662,0.005,1272.645,0.006,-0.007,0.02,0.018,0,0,0,45.339
1272.625,0.006,1272.646,0.008,-0.003,0.018,0.017,0,0,0,45.336
1272.625,0.006,1272.646,0.008,-0.003,0.018,0.017,0,0,0,45.336
1272.625,0.006,1272.647,0.009,-0.001,0.018,0.017,0,0,0,45.327
1272.625,0.006,1272.647,0.009,-0.001,0.018,0.017,0,0,0,45.327
1272.617,0.007,1272.648,0.01,-0.01,0.021,0.018,0,0,0,45.345
1272.617,0.007,1272.648,0.01,-0.01,0.021,0.018,0,0,0,45.345
1272.617,0.007,1272.648,0.01,-0.01,0.021,0.018,0,0,0,45.345
1272.697,0.008,1272.655,0.015,-0.001,0.019,0.017,0,0,0,45.345
1272.697,0.008,1272.655,0.015,-0.001,0.019,0.017,0,0,0,45.345
1272.703,0.009,1272.663,0.019,0.004,0.018,0.017,0,0,0,45.339
1272.703,0.009,1272.663,0.019,0.004,0.018,0.017,0,0,0,45.339
1272.904,0.012,1272.688,0.031,-0.009,0.02,0.018,0,0,0,45.339
1272.904,0.012,1272.688,0.031,-0.009,0.02,0.018,0,0,0,45.339
1272.904,0.015,1272.712,0.043,-0.005,0.018,0.018,0,0,0,45.342
1272.904,0.015,1272.712,0.043,-0.005,0.018,0.018,0,0,0,45.342
1272.902,0.017,1272.734,0.053,0.004,0.019,0.017,0,0,0,45.336
1272.902,0.017,1272.734,0.053,0.004,0.019,0.017,0,0,0,45.336
1272.799,0.018,1272.747,0.059,-0.002,0.017,0.017,0,0,0,45.336
1272.799,0.018,1272.747,0.059,-0.002,0.017,0.017,0,0,0,45.336
1272.799,0.018,1272.747,0.059,-0.002,0.017,0.017,0,0,0,45.336
1272.783,0.019,1272.758,0.064,-0.006,0.02,0.019,0,0,0,45.333
1272.783,0.019,1272.758,0.064,-0.006,0.02,0.019,0,0,0,45.333
1272.783,0.02,1272.768,0.068,0,0.018,0.017,0,0,0,45.333
1272.783,0.02,1272.768,0.068,0,0.018,0.017,0,0,0,45.333
1272.802,0.021,1272.779,0.073,0.003,0.019,0.017,0,0,0,45.336
1272.802,0.021,1272.779,0.073,0.003,0.019,0.017,0,0,0,45.336
1272.797,0.022,1272.79,0.077,0.003,0.02,0.017,0,0,0,45.333
1272.797,0.022,1272.79,0.077,0.003,0.02,0.017,0,0,0,45.333
1273.065,0.025,1272.823,0.091,-0.01,0.018,0.018,0,0,0,45.336
1273.065,0.025,1272.823,0.091,-0.01,0.018,0.018,0,0,0,45.336
1273.065,0.028,1272.854,0.105,0.001,0.019,0.018,0,0,0,45.339
1273.065,0.028,1272.854,0.105,0.001,0.019,0.018,0,0,0,45.339
1273.07,0.031,1272.885,0.117,0.002,0.017,0.017,0,0,0,45.339
1273.07,0.031,1272.885,0.117,0.002,0.017,0.017,0,0,0,45.339
1273.07,0.033,1272.913,0.129,-0.007,0.019,0.018,0,0,0,45.339
1273.07,0.033,1272.913,0.129,-0.007,0.019,0.018,0,0,0,45.339
1273.068,0.035,1272.941,0.139,-0.008,0.02,0.018,0,0,0,45.348
1273.068,0.035,1272.941,0.139,-0.008,0.02,0.018,0,0,0,45.348
1273.068,0.036,1272.967,0.149,0.007,0.017,0.017,0,0,0,45.348
1273.068,0.036,1272.967,0.149,0.007,0.017,0.017,0,0,0,45.348
1272.989,0.037,1272.984,0.154,0.011,0.02,0.017,0,0,0,45.351
1272.989,0.037,1272.984,0.154,0.011,0.02,0.017,0,0,0,45.351
1272.985,0.038,1273,0.159,-0.003,0.017,0.017,0,0,0,45.339
1272.985,0.038,1273,0.159,-0.003,0.017,0.017,0,0,0,45.339
1272.985,0.038,1273,0.159,-0.003,0.017,0.017,0,0,0,45.339
1272.925,0.037,1273.01,0.16,-0.001,0.02,0.018,0,0,0,45.348
1272.925,0.037,1273.01,0.16,-0.001,0.02,0.018,0,0,0,45.348
1272.925,0.037,1273.019,0.162,-0.011,0.018,0.018,0,0,0,45.345
1272.925,0.037,1273.019,0.162,-0.011,0.018,0.018,0,0,0,45.345
1272.925,0.037,1273.028,0.163,-0.005,0.019,0.018,0,0,0,45.351
1272.925,0.037,1273.028,0.163,-0.005,0.019,0.018,0,0,0,45.351
1272.943,0.036,1273.038,0.164,0.011,0.017,0.017,0,0,0,45.348
1272.943,0.036,1273.038,0.164,0.011,0.017,0.017,0,0,0,45.348
1272.935,0.036,1273.046,0.164,-0.005,0.018,0.018,0,0,0,45.354
1272.935,0.036,1273.046,0.164,-0.005,0.018,0.018,0,0,0,45.354
1272.935,0.035,1273.053,0.165,-0.027,0.022,0.019,0,0,0,45.348
1272.935,0.035,1273.053,0.165,-0.027,0.022,0.019,0,0,0,45.348
1272.799,0.033,1273.049,0.159,0.014,0.017,0.017,0,0,0,45.345
1272.799,0.033,1273.049,0.159,0.014,0.017,0.017,0,0,0,45.345
1272.789,0.031,1273.043,0.153,0.003,0.019,0.017,0,0,0,45.354
1272.789,0.031,1273.043,0.153,0.003,0.019,0.017,0,0,0,45.354
1272.812,0.03,1273.039,0.148,-0.01,0.019,0.018,0,0,0,45.351
1272.812,0.03,1273.039,0.148,-0.01,0.019,0.018,0,0,0,45.351
1272.812,0.03,1273.039,0.148,-0.01,0.019,0.018,0,0,0,45.351
1272.805,0.028,1273.034,0.143,0.003,0.018,0.017,0,0,0,45.351
1272.805,0.028,1273.034,0.143,0.003,0.018,0.017,0,0,0,45.351
1272.805,0.026,1273.029,0.138,0.007,0.02,0.017,0,0,0,45.351
1272.805,0.026,1273.029,0.138,0.007,0.02,0.017,0,0,0,45.351
1273.059,0.027,1273.047,0.143,-0.013,0.018,0.018,0,0,0,45.345
1273.059,0.027,1273.047,0.143,-0.013,0.018,0.018,0,0,0,45.345
1273.066,0.028,1273.064,0.147,-0.012,0.021,0.018,0,0,0,45.351
1273.066,0.028,1273.064,0.147,-0.012,0.021,0.018,0,0,0,45.351
1273.268,0.03,1273.097,0.159,0.003,0.018,0.017,0,0,0,45.342
1273.268,0.03,1273.097,0.159,0.003,0.018,0.017,0,0,0,45.342
1273.268,0.032,1273.128,0.17,-0.005,0.02,0.018,0,0,0,45.348
1273.268,0.032,1273.128,0.17,-0.005,0.02,0.018,0,0,0,45.348
1273.264,0.034,1273.158,0.18,-0.005,0.018,0.017,0,0,0,45.354
1273.264,0.034,1273.158,0.18,-0.005,0.018,0.017,0,0,0,45.354
1273.161,0.034,1273.176,0.184,0.002,0.019,0.018,0,0,0,45.345
1273.161,0.034,1273.176,0.184,0.002,0.019,0.018,0,0,0,45.345
1273.153,0.035,1273.193,0.187,0,0.017,0.018,0,0,0,45.354
1273.153,0.035,1273.193,0.187,0,0.017,0.018,0,0,0,45.354
1273.153,0.035,1273.209,0.19,0.008,0.019,0.017,0,0,0,45.354
1273.153,0.035,1273.209,0.19,0.008,0.019,0.017,0,0,0,45.354
1273.21,0.035,1273.228,0.194,-0.007,0.017,0.018,0,0,0,45.345
1273.21,0.035,1273.228,0.194,-0.007,0.017,0.018,0,0,0,45.345
1273.202,0.035,1273.246,0.198,-0.002,0.02,0.018,0,0,0,45.354
1273.202,0.035,1273.246,0.198,-0.002,0.02,0.018,0,0,0,45.354
1273.131,0.035,1273.256,0.198,-0.006,0.017,0.018,0,0,0,45.345
1273.131,0.035,1273.256,0.198,-0.006,0.017,0.018,0,0,0,45.345
1273.131,0.034,1273.265,0.197,0.004,0.02,0.018,0,0,0,45.354
1273.131,0.034,1273.265,0.197,0.004,0.02,0.018,0,0,0,45.354
1273.133,0.033,1273.274,0.196,-0.005,0.018,0.018,0,0,0,45.356
1273.133,0.033,1273.274,0.196,-0.005,0.018,0.018,0,0,0,45.356
1272.983,0.031,1273.269,0.189,-0.003,0.02,0.018,0,0,0,45.354
1272.983,0.031,1273.269,0.189,-0.003,0.02,0.018,0,0,0,45.354
1272.979,0.029,1273.263,0.181,-0.001,0.018,0.017,0,0,0,45.365
1272.979,0.029,1273.263,0.181,-0.001,0.018,0.017,0,0,0,45.365
1272.979,0.026,1273.257,0.174,-0.006,0.019,0.018,0,0,0,45.356
1272.979,0.026,1273.257,0.174,-0.006,0.019,0.018,0,0,0,45.356
1272.959,0.024,1273.249,0.166,0.003,0.019,0.017,0,0,0,45.362
1272.959,0.024,1273.249,0.166,0.003,0.019,0.017,0,0,0,45.362
1272.956,0.022,1273.241,0.157,-0.008,0.02,0.018,0,0,0,45.365
1272.956,0.022,1273.241,0.157,-0.008,0.02,0.018,0,0,0,45.365
1272.928,0.019,1273.23,0.148,-0.001,0.018,0.018,0,0,0,45.359
1272.928,0.019,1273.23,0.148,-0.001,0.018,0.018,0,0,0,45.359
1272.928,0.017,1273.22,0.14,0.003,0.019,0.017,0,0,0,45.359
1272.928,0.017,1273.22,0.14,0.003,0.019,0.017,0,0,0,45.359
1272.933,0.015,1273.21,0.131,-0.002,0.019,0.018,0,0,0,45.356
1272.933,0.015,1273.21,0.131,-0.002,0.019,0.018,0,0,0,45.356
1272.962,0.013,1273.203,0.124,-0.004,0.018,0.018,0,0,0,45.368
1272.962,0.013,1273.203,0.124,-0.004,0.018,0.018,0,0,0,45.368
1272.945,0.011,1273.194,0.116,0,0.019,0.018,0,0,0,45.351
1272.945,0.011,1273.194,0.116,0,0.019,0.018,0,0,0,45.351
1272.945,0.009,1273.185,0.109,-0.008,0.019,0.018,0,0,0,45.362
1272.945,0.009,1273.185,0.109,-0.008,0.019,0.018,0,0,0,45.362
1272.945,0.008,1273.176,0.102,0.006,0.018,0.017,0,0,0,45.368
1272.945,0.008,1273.176,0.102,0.006,0.018,0.017,0,0,0,45.368
1272.934,0.006,1273.167,0.095,0.004,0.019,0.018,0,0,0,45.368
1272.934,0.006,1273.167,0.095,0.004,0.019,0.018,0,0,0,45.368
1272.934,0.006,1273.167,0.095,0.004,0.019,0.018,0,0,0,45.368
1272.916,0.004,1273.156,0.087,-0.003,0.018,0.018,0,0,0,45.365
1272.916,0.004,1273.156,0.087,-0.003,0.018,0.018,0,0,0,45.365
1272.914,0.003,1273.145,0.079,0.006,0.018,0.017,0,0,0,45.362
1272.914,0.003,1273.145,0.079,0.006,0.018,0.017,0,0,0,45.362
1272.914,0.001,1273.135,0.072,-0.006,0.019,0.017,0,0,0,45.362
1272.914,0.001,1273.135,0.072,-0.006,0.019,0.017,0,0,0,45.362
1272.866,-0.001,1273.12,0.063,-0.011,0.018,0.018,0,0,0,45.362
1272.866,-0.001,1273.12,0.063,-0.011,0.018,0.018,0,0,0,45.362
1272.865,-0.003,1273.106,0.054,0.012,0.019,0.017,0,0,0,45.365
1272.865,-0.003,1273.106,0.054,0.012,0.019,0.017,0,0,0,45.365
1272.861,-0.004,1273.092,0.046,-0.003,0.018,0.017,0,0,0,45.368
1272.861,-0.004,1273.092,0.046,-0.003,0.018,0.017,0,0,0,45.368
1272.861,-0.006,1273.079,0.038,-0.009,0.019,0.018,0,0,0,45.383
1272.861,-0.006,1273.079,0.038,-0.009,0.019,0.018,0,0,0,45.383
1272.853,-0.007,1273.065,0.031,0.009,0.019,0.016,0,0,0,45.377
1272.853,-0.007,1273.065,0.031,0.009,0.019,0.016,0,0,0,45.377
1272.853,-0.009,1273.052,0.023,-0.008,0.017,0.018,0,0,0,45.383
1272.853,-0.009,1273.052,0.023,-0.008,0.017,0.018,0,0,0,45.383
1272.849,-0.01,1273.039,0.016,-0.008,0.021,0.018,0,0,0,45.38
1272.849,-0.01,1273.039,0.016,-0.008,0.021,0.018,0,0,0,45.38
1272.849,-0.011,1273.026,0.01,0.002,0.016,0.017,0,0,0,45.383
1272.849,-0.011,1273.026,0.01,0.002,0.016,0.017,0,0,0,45.383
1272.877,-0.011,1273.016,0.005,0.005,0.019,0.018,0,0,0,45.38
1272.877,-0.011,1273.016,0.005,0.005,0.019,0.018,0,0,0,45.38
1272.877,-0.011,1273.016,0.005,0.005,0.019,0.018,0,0,0,45.38
1272.876,-0.012,1273.007,0,-0.013,0.019,0.018,0,0,0,45.389
1272.876,-0.012,1273.007,0,-0.013,0.019,0.018,0,0,0,45.389
1272.979,-0.011,1273.007,0,-0.001,0.019,0.018,0,0,0,45.389
1272.979,-0.011,1273.007,0,-0.001,0.019,0.018,0,0,0,45.389
1272.979,-0.011,1273.007,-0.001,0.004,0.018,0.017,0,0,0,45.386
1272.979,-0.011,1273.007,-0.001,0.004,0.018,0.017,0,0,0,45.386
1272.969,-0.011,1273.006,-0.001,-0.012,0.02,0.018,0,0,0,45.392
1272.969,-0.011,1273.006,-0.001,-0.012,0.02,0.018,0,0,0,45.392
1272.938,-0.01,1273.002,-0.003,0.004,0.019,0.018,0,0,0,45.392
1272.938,-0.01,1273.002,-0.003,0.004,0.019,0.018,0,0,0,45.392
1272.933,-0.01,1272.998,-0.005,-0.004,0.018,0.017,0,0,0,45.389
1272.933,-0.01,1272.998,-0.005,-0.004,0.018,0.017,0,0,0,45.389
1272.862,-0.011,1272.989,-0.009,-0.003,0.019,0.018,0,0,0,45.386
1272.862,-0.011,1272.989,-0.009,-0.003,0.019,0.018,0,0,0,45.386
1272.862,-0.011,1272.989,-0.009,-0.003,0.019,0.018,0,0,0,45.386
1272.862,-0.011,1272.979,-0.013,0,0.018,0.017,0,0,0,45.38
1272.862,-0.011,1272.979,-0.013,0,0.018,0.017,0,0,0,45.38
1272.86,-0.012,1272.97,-0.017,-0.003,0.021,0.018,0,0,0,45.395
1272.86,-0.012,1272.97,-0.017,-0.003,0.021,0.018,0,0,0,45.395
1272.874,-0.012,1272.962,-0.02,-0.002,0.017,0.017,0,0,0,45.386
1272.874,-0.012,1272.962,-0.02,-0.002,0.017,0.017,0,0,0,45.386
1272.866,-0.012,1272.955,-0.023,-0.001,0.019,0.017,0,0,0,45.383
1272.866,-0.012,1272.955,-0.023,-0.001,0.019,0.017,0,0,0,45.383
1272.866,-0.012,1272.947,-0.026,-0.007,0.021,0.018,0,0,0,45.392
1272.866,-0.012,1272.947,-0.026,-0.007,0.021,0.018,0,0,0,45.392
1272.866,-0.012,1272.947,-0.026,-0.007,0.021,0.018,0,0,0,45.392
1272.847,-0.012,1272.938,-0.029,0.003,0.016,0.017,0,0,0,45.389
1272.847,-0.012,1272.938,-0.029,0.003,0.016,0.017,0,0,0,45.389
1272.851,-0.012,1272.931,-0.031,0.007,0.021,0.017,0,0,0,45.395
1272.851,-0.012,1272.931,-0.031,0.007,0.021,0.017,0,0,0,45.395
1272.828,-0.012,1272.921,-0.035,-0.024,0.018,0.019,0,0,0,45.389
1272.828,-0.012,1272.921,-0.035,-0.024,0.018,0.019,0,0,0,45.389
1272.828,-0.012,1272.912,-0.037,0.013,0.019,0.016,0,0,0,45.401
1272.828,-0.012,1272.912,-0.037,0.013,0.019,0.016,0,0,0,45.401
1272.814,-0.013,1272.903,-0.04,0.003,0.018,0.017,0,0,0,45.389
1272.814,-0.013,1272.903,-0.04,0.003,0.018,0.017,0,0,0,45.389
1272.814,-0.013,1272.893,-0.043,-0.017,0.02,0.019,0,0,0,45.389
1272.814,-0.013,1272.893,-0.043,-0.017,0.02,0.019,0,0,0,45.389
1272.814,-0.013,1272.893,-0.043,-0.017,0.02,0.019,0,0,0,45.389
1272.812,-0.013,1272.885,-0.045,0.006,0.018,0.017,0,0,0,45.395
1272.812,-0.013,1272.885,-0.045,0.006,0.018,0.017,0,0,0,45.395
1272.812,-0.012,1272.876,-0.047,0.002,0.017,0.017,0,0,0,45.389
1272.812,-0.012,1272.876,-0.047,0.002,0.017,0.017,0,0,0,45.389
1272.807,-0.012,1272.868,-0.049,-0.014,0.02,0.019,0,0,0,45.401
1272.807,-0.012,1272.868,-0.049,-0.014,0.02,0.019,0,0,0,45.401
1272.797,-0.012,1272.86,-0.051,-0.001,0.017,0.017,0,0,0,45.398
1272.797,-0.012,1272.86,-0.051,-0.001,0.017,0.017,0,0,0,45.398
1272.74,-0.012,1272.847,-0.055,0.005,0.02,0.017,0,0,0,45.392
1272.74,-0.012,1272.847,-0.055,0.005,0.02,0.017,0,0,0,45.392
1272.749,-0.013,1272.836,-0.058,-0.014,0.019,0.019,0,0,0,45.398
1272.749,-0.013,1272.836,-0.058,-0.014,0.019,0.019,0,0,0,45.398
1272.749,-0.013,1272.836,-0.058,-0.014,0.019,0.019,0,0,0,45.398
1272.749,-0.013,1272.825,-0.06,0.003,0.018,0.017,0,0,0,45.398
1272.749,-0.013,1272.825,-0.06,0.003,0.018,0.017,0,0,0,45.398
1272.745,-0.013,1272.815,-0.063,0.008,0.019,0.017,0,0,0,45.412
1272.745,-0.013,1272.815,-0.063,0.008,0.019,0.017,0,0,0,45.412
1272.727,-0.013,1272.804,-0.065,-0.015,0.019,0.019,0,0,0,45.418
1272.727,-0.013,1272.804,-0.065,-0.015,0.019,0.019,0,0,0,45.418
1272.745,-0.012,1272.795,-0.066,-0.004,0.019,0.018,0,0,0,45.404
1272.745,-0.012,1272.795,-0.066,-0.004,0.019,0.018,0,0,0,45.404
1272.745,-0.012,1272.787,-0.068,0.013,0.018,0.016,0,0,0,45.418
1272.745,-0.012,1272.787,-0.068,0.013,0.018,0.016,0,0,0,45.418
1272.744,-0.011,1272.78,-0.068,-0.019,0.02,0.019,0,0,0,45.412
1272.744,-0.011,1272.78,-0.068,-0.019,0.02,0.019,0,0,0,45.412
1272.763,-0.011,1272.775,-0.068,-0.001,0.019,0.018,0,0,0,45.404
1272.763,-0.011,1272.775,-0.068,-0.001,0.019,0.018,0,0,0,45.404
1272.761,-0.01,1272.769,-0.067,0.01,0.018,0.016,0,0,0,45.404
1272.761,-0.01,1272.769,-0.067,0.01,0.018,0.016,0,0,0,45.404
1272.761,-0.009,1272.765,-0.066,-0.014,0.019,0.019,0,0,0,45.415
1272.761,-0.009,1272.765,-0.066,-0.014,0.019,0.019,0,0,0,45.415
1272.734,-0.009,1272.759,-0.066,0,0.018,0.017,0,0,0,45.415
1272.734,-0.009,1272.759,-0.066,0,0.018,0.017,0,0,0,45.415
1272.729,-0.008,1272.752,-0.066,0.004,0.019,0.017,0,0,0,45.409
1272.729,-0.008,1272.752,-0.066,0.004,0.019,0.017,0,0,0,45.409
1272.775,-0.007,1272.751,-0.064,-0.01,0.018,0.018,0,0,0,45.421
1272.775,-0.007,1272.751,-0.064,-0.01,0.018,0.018,0,0,0,45.421
1272.775,-0.007,1272.751,-0.064,-0.01,0.018,0.018,0,0,0,45.421
1272.775,-0.006,1272.749,-0.062,0.002,0.02,0.018,0,0,0,45.427
1272.775,-0.006,1272.749,-0.062,0.002,0.02,0.018,0,0,0,45.427
1272.773,-0.005,1272.748,-0.059,-0.003,0.019,0.017,0,0,0,45.409
1272.773,-0.005,1272.748,-0.059,-0.003,0.019,0.017,0,0,0,45.409
1272.862,-0.003,1272.755,-0.053,-0.005,0.018,0.018,0,0,0,45.424
1272.862,-0.003,1272.755,-0.053,-0.005,0.018,0.018,0,0,0,45.424
1272.868,-0.001,1272.762,-0.047,0.005,0.019,0.017,0,0,0,45.427
1272.868,-0.001,1272.762,-0.047,0.005,0.019,0.017,0,0,0,45.427
1272.891,0.001,1272.771,-0.04,-0.011,0.018,0.018,0,0,0,45.415
1272.891,0.001,1272.771,-0.04,-0.011,0.018,0.018,0,0,0,45.415
1272.891,0.003,1272.781,-0.033,-0.003,0.02,0.018,0,0,0,45.424
1272.891,0.003,1272.781,-0.033,-0.003,0.02,0.018,0,0,0,45.424
1272.883,0.004,1272.789,-0.027,0.005,0.018,0.017,0,0,0,45.415
1272.883,0.004,1272.789,-0.027,0.005,0.018,0.017,0,0,0,45.415
1272.809,0.005,1272.79,-0.024,-0.013,0.019,0.018,0,0,0,45.406
1272.809,0.005,1272.79,-0.024,-0.013,0.019,0.018,0,0,0,45.406
1272.803,0.006,1272.792,-0.021,-0.002,0.018,0.018,0,0,0,45.424
1272.803,0.006,1272.792,-0.021,-0.002,0.018,0.018,0,0,0,45.424
1272.803,0.007,1272.793,-0.018,0.001,0.018,0.018,0,0,0,45.421
1272.803,0.007,1272.793,-0.018,0.001,0.018,0.018,0,0,0,45.421
1272.709,0.007,1272.786,-0.018,-0.006,0.019,0.018,0,0,0,45.424
1272.709,0.007,1272.786,-0.018,-0.006,0.019,0.018,0,0,0,45.424
1272.703,0.007,1272.779,-0.019,0.002,0.018,0.018,0,0,0,45.424
1272.703,0.007,1272.779,-0.019,0.002,0.018,0.018,0,0,0,45.424
1272.703,0.007,1272.779,-0.019,0.002,0.018,0.018,0,0,0,45.424
1272.688,0.007,1272.772,-0.02,-0.005,0.019,0.018,0,0,0,45.424
1272.688,0.007,1272.772,-0.02,-0.005,0.019,0.018,0,0,0,45.424
1272.688,0.007,1272.765,-0.021,-0.004,0.019,0.018,0,0,0,45.43
1272.688,0.007,1272.765,-0.021,-0.004,0.019,0.018,0,0,0,45.43
1272.687,0.007,1272.758,-0.022,-0.002,0.018,0.017,0,0,0,45.439
1272.687,0.007,1272.758,-0.022,-0.002,0.018,0.017,0,0,0,45.439
1272.71,0.007,1272.754,-0.021,0.003,0.019,0.017,0,0,0,45.436
1272.71,0.007,1272.754,-0.021,0.003,0.019,0.017,0,0,0,45.436
1272.709,0.007,1272.751,-0.02,-0.008,0.018,0.018,0,0,0,45.43
1272.709,0.007,1272.751,-0.02,-0.008,0.018,0.018,0,0,0,45.43
1272.709,0.007,1272.747,-0.019,-0.001,0.02,0.018,0,0,0,45.43
1272.709,0.007,1272.747,-0.019,-0.001,0.02,0.018,0,0,0,45.43
1272.723,0.008,1272.746,-0.018,0.009,0.018,0.017,0,0,0,45.433
1272.723,0.008,1272.746,-0.018,0.009,0.018,0.017,0,0,0,45.433
1272.722,0.008,1272.744,-0.016,-0.009,0.02,0.018,0,0,0,45.439
1272.722,0.008,1272.744,-0.016,-0.009,0.02,0.018,0,0,0,45.439
1272.783,0.01,1272.748,-0.012,-0.008,0.018,0.018,0,0,0,45.43
1272.783,0.01,1272.748,-0.012,-0.008,0.018,0.018,0,0,0,45.43
1272.783,0.011,1272.752,-0.008,0.01,0.019,0.017,0,0,0,45.427
1272.783,0.011,1272.752,-0.008,0.01,0.019,0.017,0,0,0,45.427
1272.768,0.011,1272.755,-0.004,-0.01,0.019,0.019,0,0,0,45.436
1272.768,0.011,1272.755,-0.004,-0.01,0.019,0.019,0,0,0,45.436
1272.791,0.012,1272.76,0,-0.004,0.018,0.018,0,0,0,45.43
1272.791,0.012,1272.76,0,-0.004,0.018,0.018,0,0,0,45.43
1272.791,0.012,1272.76,0,-0.004,0.018,0.018,0,0,0,45.43
1272.792,0.013,1272.765,0.004,0.007,0.018,0.017,0,0,0,45.43
1272.792,0.013,1272.765,0.004,0.007,0.018,0.017,0,0,0,45.43
1272.792,0.014,1272.77,0.009,-0.006,0.019,0.018,0,0,0,45.439
1272.792,0.014,1272.77,0.009,-0.006,0.019,0.018,0,0,0,45.439
1272.76,0.015,1272.772,0.011,-0.006,0.018,0.018,0,0,0,45.445
1272.76,0.015,1272.772,0.011,-0.006,0.018,0.018,0,0,0,45.445
1272.752,0.015,1272.774,0.014,0.005,0.02,0.018,0,0,0,45.442
1272.752,0.015,1272.774,0.014,0.005,0.02,0.018,0,0,0,45.442
1272.714,0.016,1272.772,0.015,-0.005,0.017,0.017,0,0,0,45.436
1272.714,0.016,1272.772,0.015,-0.005,0.017,0.017,0,0,0,45.436
1272.711,0.016,1272.77,0.016,-0.004,0.021,0.018,0,0,0,45.451
1272.711,0.016,1272.77,0.016,-0.004,0.021,0.018,0,0,0,45.451
1272.711,0.016,1272.769,0.016,-0.002,0.018,0.017,0,0,0,45.448
1272.711,0.016,1272.769,0.016,-0.002,0.018,0.017,0,0,0,45.448
1272.768,0.016,1272.773,0.02,0,0.019,0.017,0,0,0,45.448
1272.768,0.016,1272.773,0.02,0,0.019,0.017,0,0,0,45.448
1272.756,0.017,1272.775,0.022,-0.008,0.018,0.018,0,0,0,45.448
1272.756,0.017,1272.775,0.022,-0.008,0.018,0.018,0,0,0,45.448
1272.878,0.019,1272.788,0.03,0.003,0.019,0.017,0,0,0,45.451
1272.878,0.019,1272.788,0.03,0.003,0.019,0.017,0,0,0,45.451
1272.878,0.02,1272.801,0.037,-0.003,0.019,0.018,0,0,0,45.456
1272.878,0.02,1272.801,0.037,-0.003,0.019,0.018,0,0,0,45.456
1272.877,0.021,1272.813,0.043,-0.009,0.017,0.018,0,0,0,45.454
1272.877,0.021,1272.813,0.043,-0.009,0.017,0.018,0,0,0,45.454
1272.877,0.021,1272.813,0.043,-0.009,0.017,0.018,0,0,0,45.454
1272.873,0.023,1272.824,0.049,0.009,0.02,0.017,0,0,0,45.454
1272.873,0.023,1272.824,0.049,0.009,0.02,0.017,0,0,0,45.454
1272.86,0.024,1272.834,0.054,-0.012,0.017,0.018,0,0,0,45.462
1272.86,0.024,1272.834,0.054,-0.012,0.017,0.018,0,0,0,45.462
1272.86,0.025,1272.844,0.059,-0.001,0.021,0.018,0,0,0,45.454
